ID,Area_px2,Area_um2,Perimetro_px,Diametro_px,Diametro_um,Eccentricity,Solidity
11195,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11196,27.00,0.709545,16.97,5.8632,0.950485,0.9071,0.7714
11197,25.00,0.656986,16.97,5.6419,0.914604,0.0000,1.0000
11198,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11199,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11200,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11201,43.00,1.130016,26.63,7.3993,1.199492,0.8841,0.8269
11202,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11203,28.00,0.735825,19.80,5.9708,0.967926,0.8944,1.0000
11204,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
11205,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
11206,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11207,34.00,0.893501,22.63,6.5795,1.066603,0.9145,0.8500
11208,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11209,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11210,25.00,0.656986,17.14,5.6419,0.914604,0.6429,0.9259
11211,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11212,80.00,2.102356,52.01,10.0925,1.636094,0.9785,0.6897
11213,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11214,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11215,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11216,278.00,7.305687,122.07,18.8138,3.049900,0.7862,0.6178
11217,126.00,3.311211,61.74,12.6660,2.053281,0.9325,0.7079
11219,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11220,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11221,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11222,75.00,1.970959,39.36,9.7721,1.584141,0.9013,0.8242
11223,29.00,0.762104,18.14,6.0765,0.985059,0.6601,0.9355
11224,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11225,137.00,3.600285,55.50,13.2073,2.141034,0.8495,0.8012
11226,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11227,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11228,372.00,9.775955,135.34,21.7634,3.528049,0.9701,0.6902
11229,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11230,23.00,0.604427,16.14,5.4115,0.877258,0.7087,0.9583
11231,303.00,7.962673,119.58,19.6416,3.184084,0.7128,0.6048
11232,51.00,1.340252,28.87,8.0582,1.306316,0.7974,0.8793
11233,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11234,94.00,2.470268,50.43,10.9400,1.773483,0.9666,0.7899
11235,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11236,31.00,0.814663,21.80,6.2825,1.018460,0.8147,0.8611
11237,21.00,0.551868,16.97,5.1709,0.838249,0.7071,0.9130
11238,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11239,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11240,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11241,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11242,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11243,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11244,37.00,0.972340,25.46,6.8637,1.112664,0.9125,0.8043
11245,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11246,207.00,5.439846,67.25,16.2345,2.631773,0.9474,0.8846
11247,130.00,3.416328,67.33,12.8655,2.085618,0.9579,0.6190
11248,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11249,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11250,73.00,1.918400,34.87,9.6409,1.562876,0.8941,0.8902
11251,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11252,27.00,0.709545,18.97,5.8632,0.950485,0.8487,0.9310
11253,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11254,37.00,0.972340,21.97,6.8637,1.112664,0.6538,0.9250
11255,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11256,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11257,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
11258,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11259,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11260,173.00,4.546345,74.47,14.8415,2.405948,0.9540,0.6603
11261,72.00,1.892120,41.53,9.5746,1.552135,0.9291,0.7500
11262,23.00,0.604427,16.97,5.4115,0.877258,0.8367,1.0000
11263,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11264,27.00,0.709545,17.56,5.8632,0.950485,0.5355,0.9643
11265,211.00,5.544964,112.92,16.3907,2.657079,0.9071,0.4873
11266,64.00,1.681885,30.87,9.0270,1.463367,0.8644,0.9552
11267,36.00,0.946060,25.46,6.7703,1.097525,0.8199,0.8372
11268,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11269,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11271,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11272,200.00,5.255890,96.85,15.9577,2.586891,0.8288,0.5587
11274,56.00,1.471649,34.32,8.4440,1.368854,0.7097,0.7467
11275,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11276,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11277,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11278,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
11279,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11280,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11281,42.00,1.103737,26.63,7.3127,1.185463,0.8172,0.8571
11282,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11283,24.00,0.630707,16.97,5.5279,0.896125,0.8408,0.8571
11284,30.00,0.788383,16.97,6.1804,1.001899,0.9402,0.7895
11285,23.00,0.604427,16.97,5.4115,0.877258,0.8367,1.0000
11286,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11288,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11289,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11290,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11291,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11292,33.00,0.867222,20.38,6.4820,1.050800,0.8417,1.0000
11293,41.00,1.077457,23.21,7.2252,1.171265,0.6923,0.9762
11294,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11295,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11296,31.00,0.814663,19.56,6.2825,1.018460,0.6792,0.9394
11297,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11298,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11299,142.00,3.731682,71.81,13.4462,2.179753,0.8475,0.6147
11300,28.00,0.735825,18.97,5.9708,0.967926,0.8294,0.9333
11302,203.00,5.334728,60.91,16.0769,2.606221,0.7493,0.9144
11303,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11304,49.00,1.287693,27.46,7.8987,1.280446,0.9509,0.7538
11306,21.00,0.551868,16.97,5.1709,0.838249,0.7071,0.9130
11308,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11309,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11310,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11311,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11312,219.00,5.755199,90.54,16.6985,2.706981,0.7297,0.7424
11313,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11314,80.00,2.102356,44.60,10.0925,1.636094,0.8538,0.6780
11315,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11316,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
11317,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11318,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11319,59.00,1.550488,29.21,8.6672,1.405042,0.8586,0.9365
11321,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11322,51.00,1.340252,33.11,8.0582,1.306316,0.6634,0.7500
11323,30.00,0.788383,16.97,6.1804,1.001899,0.9402,0.7895
11324,38.00,0.998619,25.46,6.9558,1.127600,0.8701,0.8837
11325,23.00,0.604427,16.97,5.4115,0.877258,0.8367,1.0000
11326,28.00,0.735825,18.97,5.9708,0.967926,0.8343,0.9655
11327,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11328,51.00,1.340252,26.63,8.0582,1.306316,0.7277,0.9107
11329,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11330,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11331,75.00,1.970959,31.21,9.7721,1.584141,0.7105,0.9615
11332,27.00,0.709545,17.56,5.8632,0.950485,0.7503,1.0000
11333,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11334,56.00,1.471649,33.11,8.4440,1.368854,0.7992,0.8116
11335,41.00,1.077457,22.38,7.2252,1.171265,0.6036,0.9762
11336,102.00,2.680504,60.33,11.3961,1.847410,0.9116,0.5965
11337,69.00,1.813282,34.28,9.3730,1.519455,0.9304,0.7667
11338,66.00,1.734444,41.77,9.1670,1.486056,0.9292,0.7416
11339,43.00,1.130016,30.28,7.3993,1.199492,0.9003,0.7818
11340,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11342,57.00,1.497929,30.87,8.5191,1.381022,0.6104,0.8507
11343,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11344,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11345,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11346,46.00,1.208855,32.46,7.6530,1.240630,0.9515,0.7419
11348,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11349,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11350,48.00,1.261414,30.63,7.8176,1.267313,0.8954,0.7619
11351,108.00,2.838181,51.01,11.7265,1.900969,0.9118,0.7770
11352,205.00,5.387287,85.20,16.1559,2.619028,0.8354,0.6083
11353,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11354,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11355,36.00,0.946060,24.63,6.7703,1.097525,0.7924,0.8372
11356,44.00,1.156296,23.56,7.4848,1.213360,0.7697,0.9362
11357,31.00,0.814663,20.38,6.2825,1.018460,0.7710,0.9394
11358,23.00,0.604427,16.14,5.4115,0.877258,0.7087,0.9583
11359,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11360,21.00,0.551868,16.97,5.1709,0.838249,0.7071,0.9130
11361,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11362,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11363,258.00,6.780098,79.88,18.1245,2.938144,0.5716,0.7866
11364,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11365,100.00,2.627945,45.84,11.2838,1.829208,0.6484,0.8130
11366,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11367,46.00,1.208855,28.87,7.6530,1.240630,0.9496,0.9388
11368,26.00,0.683266,19.80,5.7536,0.932717,0.7866,0.8966
11369,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11370,71.00,1.865841,38.53,9.5079,1.541318,0.9128,0.6514
11371,27.00,0.709545,17.56,5.8632,0.950485,0.7503,1.0000
11372,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11373,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11374,186.00,4.887978,96.20,15.3890,2.494708,0.9085,0.5254
11375,48.00,1.261414,25.80,7.8176,1.267313,0.7049,0.8889
11376,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11377,198.00,5.203331,91.37,15.8777,2.573924,0.7280,0.6947
11378,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11379,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11380,31.00,0.814663,18.97,6.2825,1.018460,0.6414,1.0000
11381,143.00,3.757961,69.98,13.4935,2.187415,0.9763,0.7647
11382,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11383,78.00,2.049797,47.77,9.9656,1.615513,0.9346,0.7091
11384,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11385,35.00,0.919781,23.80,6.6756,1.082174,0.9178,0.8750
11386,23.00,0.604427,16.14,5.4115,0.877258,0.7087,0.9583
11387,209.00,5.492405,91.54,16.3128,2.644456,0.9764,0.6786
11388,28.00,0.735825,18.97,5.9708,0.967926,0.8294,0.9333
11389,29.00,0.762104,20.38,6.0765,0.985059,0.7512,0.9062
11390,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11391,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11392,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
11393,27.00,0.709545,17.56,5.8632,0.950485,0.5355,0.9643
11394,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11395,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11396,160.00,4.204712,82.30,14.2730,2.313786,0.9207,0.6154
11397,47.00,1.235134,24.63,7.7358,1.254042,0.5905,0.9792
11398,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11399,99.00,2.601665,53.50,11.2272,1.820039,0.8843,0.6074
11400,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11401,100.00,2.627945,43.36,11.2838,1.829208,0.7995,0.8333
11402,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11403,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11404,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11405,637.00,16.740009,221.85,28.4790,4.616713,0.4640,0.5964
11406,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11407,23.00,0.604427,15.31,5.4115,0.877258,0.5883,1.0000
11408,53.00,1.392811,31.46,8.2147,1.331684,0.9312,0.8689
11409,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11410,28.00,0.735825,24.21,5.9708,0.967926,0.9331,0.7368
11411,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11412,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11413,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11414,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11415,38.00,0.998619,29.04,6.9558,1.127600,0.9253,0.7170
11416,24.00,0.630707,16.14,5.5279,0.896125,0.6725,1.0000
11417,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11418,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11420,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11421,50.00,1.313972,30.28,7.9788,1.293446,0.9504,0.8333
11422,38.00,0.998619,24.63,6.9558,1.127600,0.9249,0.9500
11423,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11424,67.00,1.760723,33.70,9.2362,1.497272,0.7970,0.8816
11425,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11426,68.00,1.787003,44.77,9.3049,1.508404,0.9329,0.6239
11427,49.00,1.287693,26.80,7.8987,1.280446,0.8311,0.8750
11428,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11429,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11430,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11431,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11432,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11433,31.00,0.814663,20.38,6.2825,1.018460,0.8591,0.9688
11434,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11436,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11437,26.00,0.683266,17.56,5.7536,0.932717,0.5718,0.9630
11438,30.00,0.788383,26.21,6.1804,1.001899,0.9550,0.6522
11439,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11440,23.00,0.604427,16.97,5.4115,0.877258,0.8367,1.0000
11441,54.00,1.419090,29.46,8.2919,1.344188,0.8268,0.8571
11442,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11443,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11444,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11445,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11446,24.00,0.630707,18.97,5.5279,0.896125,0.8212,0.8571
11447,53.00,1.392811,33.94,8.2147,1.331684,0.7613,0.7681
11448,28.00,0.735825,17.56,5.9708,0.967926,0.4872,1.0000
11449,167.00,4.388668,63.98,14.5819,2.363858,0.8540,0.7557
11450,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11451,60.00,1.576767,34.53,8.7404,1.416899,0.8800,0.6818
11452,30.00,0.788383,18.14,6.1804,1.001899,0.6544,0.9677
11453,27.00,0.709545,16.97,5.8632,0.950485,0.9071,0.7714
11455,52.00,1.366531,26.63,8.1369,1.319061,0.7938,0.9455
11456,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11457,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11458,51.00,1.340252,31.70,8.0582,1.306316,0.9193,0.8500
11459,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11460,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11461,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
11462,34.00,0.893501,24.80,6.5795,1.066603,0.8984,0.7907
11463,26.00,0.683266,16.73,5.7536,0.932717,0.6050,0.9630
11464,201.00,5.282169,112.75,15.9975,2.593351,0.9810,0.4718
11465,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
11466,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11467,44.00,1.156296,27.46,7.4848,1.213360,0.9118,0.8980
11468,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11469,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11470,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11471,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11472,359.00,9.434322,182.81,21.3797,3.465855,0.8617,0.3686
11474,49.00,1.287693,40.11,7.8987,1.280446,0.9497,0.5568
11475,33.00,0.867222,19.56,6.4820,1.050800,0.5934,0.9429
11476,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11477,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11478,28.00,0.735825,18.97,5.9708,0.967926,0.8294,0.9333
11479,22.00,0.578148,16.14,5.2926,0.857975,0.7508,0.9167
11480,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11481,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11482,28.00,0.735825,19.80,5.9708,0.967926,0.8944,1.0000
11483,61.00,1.603046,38.53,8.8129,1.428657,0.9361,0.7011
11484,29.00,0.762104,18.97,6.0765,0.985059,0.8154,0.9667
11485,88.00,2.312592,47.84,10.5851,1.715950,0.8432,0.6718
11486,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11487,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11488,24.00,0.630707,16.14,5.5279,0.896125,0.6725,1.0000
11489,23.00,0.604427,16.14,5.4115,0.877258,0.7087,0.9583
11490,47.00,1.235134,29.46,7.7358,1.254042,0.8977,0.8545
11491,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11492,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11494,26.00,0.683266,21.38,5.7536,0.932717,0.8932,0.7647
11495,202.00,5.308449,84.30,16.0373,2.599794,0.8471,0.6756
11496,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11497,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11498,40.00,1.051178,26.04,7.1365,1.156893,0.8985,0.8889
11499,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11500,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11502,75.00,1.970959,38.53,9.7721,1.584141,0.9413,0.8721
11503,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11504,28.00,0.735825,18.14,5.9708,0.967926,0.7565,0.9333
11505,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11506,141.00,3.705402,84.33,13.3988,2.172065,0.8016,0.5663
11507,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11508,64.00,1.681885,33.70,9.0270,1.463367,0.7262,0.8421
11509,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11510,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
11511,30.00,0.788383,18.97,6.1804,1.001899,0.8052,1.0000
11512,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
11513,59.00,1.550488,34.91,8.6672,1.405042,0.8789,0.7662
11514,51.00,1.340252,27.80,8.0582,1.306316,0.8752,0.8947
11515,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11516,31.00,0.814663,20.38,6.2825,1.018460,0.8506,0.9394
11517,43.00,1.130016,26.04,7.3993,1.199492,0.8916,0.9149
11518,41.00,1.077457,25.21,7.2252,1.171265,0.8781,0.9111
11519,31.00,0.814663,19.14,6.2825,1.018460,0.3436,0.9394
11520,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11521,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11522,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11523,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11525,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11526,162.00,4.257271,77.88,14.3619,2.328202,0.9628,0.6328
11528,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11529,158.00,4.152153,65.15,14.1835,2.299279,0.9082,0.7940
11530,38.00,0.998619,22.63,6.9558,1.127600,0.9448,0.7451
11531,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11532,48.00,1.261414,28.21,7.8176,1.267313,0.8171,0.8421
11533,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11534,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11535,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11536,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11537,30.00,0.788383,18.97,6.1804,1.001899,0.3824,0.9677
11538,77.00,2.023518,50.84,9.9015,1.605124,0.9819,0.7264
11539,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11540,24.00,0.630707,16.97,5.5279,0.896125,0.8408,0.8571
11541,29.00,0.762104,18.14,6.0765,0.985059,0.6302,0.9667
11542,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11543,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11544,23.00,0.604427,15.90,5.4115,0.877258,0.7754,1.0000
11545,63.00,1.655605,32.28,8.9562,1.451889,0.8789,0.9000
11546,23.00,0.604427,16.14,5.4115,0.877258,0.7087,0.9583
11547,23.00,0.604427,16.14,5.4115,0.877258,0.7087,0.9583
11548,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11549,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11550,35.00,0.919781,19.56,6.6756,1.082174,0.4906,1.0000
11551,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11552,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11553,31.00,0.814663,18.97,6.2825,1.018460,0.6414,1.0000
11554,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11555,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
11556,49.00,1.287693,28.04,7.8987,1.280446,0.7751,0.8750
11557,26.00,0.683266,17.56,5.7536,0.932717,0.7642,0.9630
11558,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11559,33.00,0.867222,20.56,6.4820,1.050800,0.7482,0.9429
11560,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
11561,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11562,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11563,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11564,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11565,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11566,35.00,0.919781,22.38,6.6756,1.082174,0.8772,0.8974
11567,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11568,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11569,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11570,39.00,1.024899,26.04,7.0467,1.142340,0.6908,0.8125
11571,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11572,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11573,88.00,2.312592,45.60,10.5851,1.715950,0.5865,0.7395
11574,27.00,0.709545,17.56,5.8632,0.950485,0.7503,1.0000
11575,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11576,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11577,88.00,2.312592,45.87,10.5851,1.715950,0.9010,0.7521
11578,63.00,1.655605,41.60,8.9562,1.451889,0.9086,0.7412
11579,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11580,44.00,1.156296,28.28,7.4848,1.213360,0.6880,0.7586
11581,138.00,3.626564,81.71,13.2555,2.148833,0.7947,0.5702
11582,28.00,0.735825,17.56,5.9708,0.967926,0.4872,1.0000
11583,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11584,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11585,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11586,35.00,0.919781,21.56,6.6756,1.082174,0.6215,0.8750
11587,116.00,3.048416,71.33,12.1530,1.970118,0.7089,0.5421
11588,26.00,0.683266,19.80,5.7536,0.932717,0.7866,0.8966
11589,169.00,4.441227,89.37,14.6689,2.377971,0.8650,0.5399
11590,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11591,46.00,1.208855,31.28,7.6530,1.240630,0.8681,0.6866
11592,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11593,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11594,92.00,2.417709,51.43,10.8230,1.754515,0.6977,0.6917
11595,189.00,4.966816,87.30,15.5126,2.514746,0.9719,0.5833
11597,126.00,3.311211,50.43,12.6660,2.053281,0.8883,0.8400
11598,29.00,0.762104,18.97,6.0765,0.985059,0.8154,0.9667
11599,240.00,6.307068,125.27,17.4808,2.833797,0.9158,0.4420
11600,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
